bus_id,time,ridership_count
19412,685,1
18620,685,0
7151,685,1
7151,690,1
13208,690,1
18620,690,0
4885,690,0
18020,690,0
13215,690,0
13209,690,0
7149,690,1
20283,690,1
6557,690,0
6555,690,0
13211,690,0
13213,690,3
6553,690,0
17625,690,0
9418,690,0
18021,690,1
4864,690,0
19050,690,0
13216,690,1
4857,690,1
15187,690,0
19412,690,1
20285,690,0
19051,690,6
18014,690,3
6556,690,0
4856,690,2
4855,690,0
15188,690,0
20283,695,1
19050,695,0
13215,695,0
13211,695,0
6556,695,0
9418,695,0
13208,695,1
13209,695,1
4856,695,0
7149,695,1
4857,695,1
15188,695,1
6555,695,0
6557,695,0
19051,695,10
4855,695,4
13216,695,0
19412,695,1
6553,695,0
7151,695,1
15187,695,11
13213,695,0
20285,695,0
18620,695,1
4864,695,0
18020,695,1
18014,695,3
17625,695,0
18021,695,1
4885,695,1
18020,700,3
15187,700,11
13211,700,0
13213,700,4
19051,700,13
4855,700,4
6553,700,0
6556,700,0
7151,700,1
6555,700,0
18021,700,0
20285,700,0
15188,700,3
4856,700,0
19412,700,3
13216,700,0
6557,700,0
4857,700,1
19050,700,0
4885,700,4
13215,700,1
17625,700,0
4864,700,0
9418,700,0
7149,700,1
18014,700,1
13208,700,1
20283,700,0
18620,700,1
13209,700,1
18014,705,0
4857,705,4
13216,705,1
6553,705,0
13209,705,0
19412,705,2
4864,705,1
4856,705,0
15188,705,0
18020,705,3
13213,705,6
13208,705,1
7151,705,1
4885,705,10
20283,705,1
6557,705,0
6556,705,0
19050,705,0
13215,705,4
17625,705,7
13211,705,1
4855,705,9
18021,705,2
19051,705,16
18620,705,0
15187,705,11
7149,705,1
9418,705,0
6555,705,0
20285,705,1
19050,710,4
15187,710,6
4857,710,6
7149,710,5
4855,710,10
18620,710,0
13215,710,5
18020,710,3
4856,710,7
18021,710,3
15188,710,0
13213,710,4
7151,710,4
4864,710,2
20285,710,0
13208,710,3
13209,710,0
6556,710,0
18014,710,1
6553,710,0
13211,710,1
4885,710,10
6557,710,2
6555,710,0
9418,710,0
20283,710,4
19412,710,2
13216,710,1
17625,710,9
19051,710,15
20283,715,3
17625,715,3
15188,715,0
13213,715,8
6553,715,0
7151,715,7
6555,715,0
20285,715,4
13216,715,1
6556,715,0
13215,715,5
19051,715,22
13209,715,1
7149,715,6
4885,715,3
4855,715,10
4864,715,2
15187,715,4
19412,715,7
18021,715,5
13211,715,1
9418,715,2
4857,715,3
18620,715,0
19050,715,0
13208,715,3
6557,715,1
4856,715,7
18020,715,3
18014,715,3
13211,720,0
15187,720,4
19050,720,0
4855,720,9
18014,720,3
17625,720,0
13213,720,6
19412,720,16
13215,720,7
6553,720,0
7149,720,6
9418,720,3
4885,720,1
4856,720,7
6556,720,0
18021,720,5
4851,720,0
4857,720,10
13209,720,1
6557,720,0
20283,720,6
18020,720,3
6555,720,0
15188,720,1
20285,720,0
7151,720,8
4864,720,1
13216,720,1
18620,720,0
13208,720,4
19051,720,27
9418,725,3
6556,725,2
4856,725,7
4857,725,7
15187,725,4
15188,725,7
4864,725,1
19051,725,30
18021,725,4
13213,725,8
19412,725,14
6553,725,0
13208,725,10
18020,725,13
4851,725,9
20285,725,0
4885,725,4
7151,725,9
7149,725,4
13209,725,0
18620,725,0
6557,725,0
13215,725,6
13216,725,1
13211,725,1
18014,725,0
17625,725,0
6555,725,0
20283,725,9
4855,725,9
19050,725,0
4856,730,3
7149,730,4
20283,730,9
9418,730,0
4857,730,11
18021,730,7
4885,730,7
4851,730,10
13209,730,0
6555,730,0
13208,730,10
13211,730,4
6557,730,0
6553,730,0
13216,730,1
19051,730,30
18014,730,2
17625,730,5
4855,730,15
13213,730,3
19050,730,3
18620,730,3
4864,730,1
20285,730,0
13215,730,15
19412,730,5
7151,730,13
6556,730,0
15188,730,7
18020,730,22
15187,730,4
18014,735,6
6556,735,0
20285,735,0
4855,735,16
6555,735,0
15188,735,2
4885,735,7
6557,735,0
4851,735,13
18020,735,24
19412,735,4
4856,735,0
19050,735,1
19051,735,30
13209,735,3
18021,735,7
13215,735,18
4857,735,11
15187,735,9
7151,735,13
13216,735,3
13208,735,5
13213,735,1
7149,735,4
18620,735,4
9418,735,0
6553,735,0
20283,735,3
4864,735,4
13211,735,4
17625,735,8
18620,740,0
4855,740,12
13213,740,1
6553,740,0
19050,740,2
18014,740,10
4864,740,4
17625,740,8
13216,740,3
13215,740,4
7151,740,19
18020,740,14
20285,740,2
13208,740,4
4885,740,3
7149,740,7
13209,740,3
4851,740,16
6557,740,0
6555,740,0
20283,740,3
13211,740,1
19412,740,4
15187,740,9
9418,740,0
6556,740,0
4857,740,6
18021,740,10
19051,740,30
15188,740,4
4856,740,0
7149,745,7
4857,745,5
4855,745,7
13208,745,4
20285,745,0
4856,745,1
13213,745,0
19050,745,2
6556,745,0
7151,745,13
18620,745,3
18020,745,4
15187,745,9
18021,745,12
19412,745,7
17625,745,3
13209,745,0
4885,745,5
9418,745,1
13216,745,0
4864,745,0
13211,745,1
19051,745,22
6555,745,0
20283,745,3
6557,745,0
18014,745,4
13215,745,13
4851,745,11
6553,745,0
15188,745,4
20285,750,0
13216,750,2
4851,750,10
4885,750,3
13211,750,1
13208,750,7
18021,750,12
20284,750,0
20283,750,7
7151,750,16
13209,750,0
9418,750,5
4856,750,0
6557,750,0
6555,750,0
7149,750,7
15187,750,6
18020,750,5
18014,750,0
15188,750,4
17625,750,2
19051,750,24
18620,750,3
6556,750,0
13213,750,3
6553,750,0
4855,750,1
4864,750,1
13215,750,13
4857,750,2
19412,750,14
19050,750,4
15188,755,1
4851,755,2
19050,755,2
20284,755,0
6553,755,0
6555,755,0
20283,755,9
18014,755,0
13209,755,0
19051,755,20
9418,755,0
13216,755,1
13211,755,1
4864,755,4
15187,755,5
6557,755,0
13208,755,7
18021,755,7
17625,755,9
19412,755,10
18020,755,5
13215,755,13
6556,755,0
7151,755,4
7149,755,1
4856,755,3
4857,755,2
13213,755,2
20285,755,1
18620,755,1
4855,755,2
4885,755,5
4851,760,5
4856,760,3
15187,760,4
18020,760,0
18620,760,1
18021,760,10
13215,760,16
15188,760,1
9418,760,0
7151,760,5
19051,760,22
4864,760,4
7149,760,1
20283,760,9
13209,760,1
6553,760,0
18014,760,4
4885,760,7
4857,760,1
6557,760,0
4855,760,3
20284,760,0
20285,760,0
19050,760,0
13208,760,2
6556,760,0
17625,760,15
13213,760,3
19412,760,1
6555,760,0
13211,760,1
13216,760,1
18620,765,0
18020,765,11
7149,765,1
6555,765,0
17625,765,19
15187,765,4
4851,765,4
20284,765,0
4857,765,0
4864,765,2
13213,765,0
13208,765,2
20285,765,0
18014,765,4
4885,765,7
7151,765,7
4856,765,3
18021,765,11
13211,765,0
19050,765,0
19412,765,1
6553,765,0
6557,765,0
15188,765,1
13216,765,1
13215,765,4
13209,765,2
4855,765,3
9418,765,0
6556,765,0
20283,765,3
19051,765,21
4851,770,7
4855,770,4
7151,770,9
4885,770,0
9418,770,1
13211,770,1
13213,770,3
19050,770,0
19412,770,1
6553,770,0
13215,770,4
13209,770,2
6556,770,0
4856,770,3
19051,770,25
18020,770,11
7149,770,1
17625,770,17
18620,770,0
20285,770,1
4864,770,2
15188,770,1
15187,770,5
18014,770,0
20284,770,0
20283,770,1
6555,770,0
4857,770,1
13216,770,4
6557,770,0
13208,770,4
18021,770,11
13213,775,3
4885,775,0
17625,775,5
18620,775,0
19412,775,4
4851,775,3
20285,775,0
4857,775,1
7151,775,12
6553,775,0
4864,775,0
6557,775,1
4856,775,4
13208,775,5
13209,775,1
19050,775,0
13215,775,3
18021,775,11
13211,775,1
6555,775,0
15187,775,8
18014,775,0
7149,775,2
13216,775,1
15188,775,0
18020,775,8
4855,775,5
19051,775,29
20283,775,1
20284,775,1
9418,775,2
6556,775,0
13213,780,2
13211,780,0
20283,780,0
18020,780,1
15188,780,0
19050,780,0
4857,780,1
6556,780,0
6555,780,0
7149,780,2
20285,780,1
13209,780,1
18620,780,0
19051,780,30
6557,780,0
17625,780,4
4864,780,1
13216,780,1
18021,780,10
13208,780,5
4856,780,4
15187,780,10
6553,780,0
20284,780,4
7151,780,15
13215,780,0
4855,780,5
4885,780,3
18014,780,0
9418,780,1
19412,780,8
4851,780,4
20283,785,1
9418,785,0
6556,785,0
20285,785,0
19051,785,30
6555,785,0
7151,785,11
4855,785,5
7149,785,1
19050,785,1
18014,785,0
13211,785,0
13216,785,3
18020,785,0
15187,785,10
20284,785,0
4867,785,0
13215,785,0
15188,785,0
4851,785,5
13209,785,1
18620,785,1
18021,785,12
4885,785,2
6557,785,0
4857,785,0
4864,785,1
13208,785,7
18623,785,0
17625,785,3
4856,785,4
6553,785,0
13213,785,3
19412,785,7
19412,790,4
6553,790,1
6557,790,0
6555,790,0
13215,790,3
13209,790,3
4855,790,7
18623,790,3
6556,790,0
19050,790,0
18014,790,0
18021,790,9
15187,790,10
20285,790,0
4857,790,3
4864,790,1
13213,790,3
20283,790,1
17625,790,10
4867,790,1
4856,790,6
13208,790,4
18620,790,3
4885,790,2
19051,790,30
4851,790,5
15188,790,1
9418,790,0
13216,790,2
18020,790,2
7149,790,1
13211,790,3
20284,790,0
7151,790,5
4864,795,1
13213,795,4
6553,795,0
20284,795,0
20283,795,1
4851,795,4
9418,795,0
7151,795,5
4856,795,6
19412,795,1
13208,795,2
18021,795,10
4885,795,4
13215,795,3
13216,795,1
18014,795,1
15188,795,1
18623,795,0
18020,795,3
13209,795,5
7149,795,2
6555,795,0
13211,795,4
19051,795,30
20285,795,0
6557,795,4
15187,795,6
4855,795,7
18620,795,1
4857,795,7
19050,795,0
4867,795,1
17625,795,14
6556,795,0
13209,800,4
4857,800,6
20284,800,0
15188,800,2
18014,800,1
7149,800,1
13216,800,3
4855,800,6
6556,800,0
4867,800,8
13211,800,4
4864,800,2
18623,800,7
20283,800,1
4856,800,6
19051,800,30
4851,800,8
6555,800,0
13215,800,3
9418,800,1
18021,800,12
15187,800,6
18620,800,1
18020,800,2
20285,800,0
13208,800,3
19050,800,3
4885,800,4
17625,800,13
13213,800,4
19412,800,1
7151,800,0
6557,800,0
6553,800,0
20285,805,1
18020,805,3
4867,805,13
4857,805,3
18623,805,5
20283,805,1
15188,805,1
6556,805,1
7149,805,3
20284,805,1
13209,805,4
19050,805,0
13208,805,3
4856,805,13
6555,805,0
19412,805,1
19051,805,30
17625,805,0
15187,805,7
4855,805,11
4885,805,4
13216,805,3
18014,805,1
18620,805,0
13215,805,1
4864,805,2
6557,805,0
13211,805,7
6553,805,0
4872,805,0
9418,805,0
7151,805,0
4851,805,12
13213,805,7
18021,805,13
18020,810,6
4885,810,6
9418,810,0
7151,810,2
13216,810,1
13209,810,4
4851,810,9
18620,810,0
20284,810,1
19051,810,30
7149,810,3
19412,810,4
20285,810,2
20283,810,2
4867,810,13
4864,810,3
17625,810,2
15188,810,0
13211,810,7
4856,810,13
13208,810,6
18021,810,13
6556,810,1
6557,810,0
6553,810,0
18623,810,7
18014,810,1
13213,810,11
19050,810,2
6555,810,0
4855,810,15
13215,810,4
4872,810,3
4857,810,4
15187,810,7
6557,815,0
6556,815,1
19050,815,0
4857,815,3
19412,815,7
18620,815,0
6553,815,0
17625,815,2
4872,815,6
4864,815,6
4867,815,15
18623,815,7
20283,815,2
20285,815,0
18014,815,0
7149,815,4
13211,815,5
15187,815,6
4856,815,13
13213,815,14
4885,815,6
7151,815,0
13208,815,4
19051,815,30
6555,815,0
9418,815,1
15188,815,3
18020,815,8
13216,815,4
4855,815,12
13215,815,4
4851,815,5
20284,815,2
18021,815,15
13209,815,4
6557,820,0
6555,820,1
18620,820,0
13215,820,6
13216,820,4
4864,820,8
13213,820,7
4885,820,5
4856,820,14
18014,820,0
4872,820,6
6556,820,0
20285,820,0
19412,820,4
18020,820,6
9418,820,1
15188,820,10
18021,820,20
13209,820,4
20284,820,3
19051,820,28
13211,820,7
19050,820,1
13208,820,7
7149,820,9
7151,820,3
6553,820,0
20283,820,12
4851,820,5
4867,820,15
18623,820,6
15187,820,6
17625,820,8
4857,820,4
4855,820,5
4885,825,11
4856,825,19
15187,825,6
7151,825,10
4857,825,4
20284,825,3
6556,825,0
4855,825,9
20283,825,17
6557,825,0
19050,825,0
18021,825,29
4851,825,4
4864,825,5
20285,825,0
13209,825,2
17625,825,11
15188,825,7
18020,825,6
7149,825,12
18623,825,15
4867,825,20
19051,825,30
19412,825,3
13211,825,11
18620,825,3
6553,825,0
4872,825,7
13215,825,9
13216,825,10
13208,825,7
13213,825,17
6555,825,2
9418,825,1
18014,825,1
15187,830,6
4872,830,7
20284,830,10
13209,830,1
13208,830,5
18623,830,16
15188,830,3
18020,830,17
17625,830,6
7149,830,10
4885,830,10
9418,830,3
20285,830,9
7151,830,10
6553,830,8
13213,830,22
4855,830,9
19051,830,30
13215,830,8
19412,830,5
4867,830,30
4851,830,0
6557,830,0
13216,830,5
18620,830,3
20283,830,17
19050,830,0
4864,830,5
6555,830,1
18014,830,1
4857,830,13
18021,830,30
4856,830,19
13211,830,12
6556,830,0
18014,835,3
9418,835,6
4872,835,7
6553,835,1
6557,835,1
19050,835,1
13215,835,12
4857,835,18
18623,835,27
13211,835,12
18021,835,31
4885,835,15
13208,835,6
4856,835,19
6555,835,1
18620,835,0
13216,835,9
6556,835,0
13213,835,31
19051,835,30
4851,835,3
20283,835,29
4864,835,3
19412,835,10
4855,835,8
4867,835,40
15187,835,6
17625,835,14
7151,835,3
20285,835,0
7149,835,17
18020,835,17
15188,835,9
20284,835,12
13209,835,1
4851,840,5
13208,840,6
20285,840,6
4864,840,7
4855,840,15
13211,840,9
6553,840,1
13213,840,19
7151,840,6
6555,840,1
19050,840,0
13209,840,2
19051,840,30
15187,840,7
18623,840,27
6557,840,0
19412,840,15
4867,840,25
18014,840,2
13215,840,12
20283,840,31
4856,840,28
13216,840,22
4872,840,4
4885,840,14
18620,840,1
7149,840,13
9418,840,12
18021,840,31
20284,840,6
4857,840,18
17625,840,14
18020,840,3
15188,840,8
6556,840,0
15188,845,3
7149,845,22
7151,845,3
13209,845,2
15187,845,6
4864,845,7
4867,845,26
6556,845,0
13213,845,20
4885,845,15
18014,845,3
18623,845,10
13215,845,17
6555,845,1
4872,845,9
18620,845,0
6553,845,1
9418,845,15
15185,845,6
13208,845,7
17625,845,13
20285,845,1
18020,845,10
13211,845,13
19051,845,30
19412,845,15
4855,845,16
4857,845,7
19050,845,1
13216,845,21
18021,845,30
20283,845,31
6557,845,3
20284,845,6
4856,845,34
4851,845,4
4856,850,34
13211,850,18
4867,850,26
20284,850,5
13208,850,10
6557,850,3
15187,850,6
17625,850,9
6556,850,0
4885,850,18
13213,850,20
9418,850,1
20283,850,12
18623,850,27
6555,850,1
13215,850,22
4851,850,6
6553,850,7
18620,850,6
4872,850,9
15185,850,6
18014,850,0
19050,850,1
13216,850,18
20285,850,7
18021,850,31
4857,850,5
7151,850,1
7149,850,22
19051,850,22
13209,850,1
4864,850,4
18020,850,12
4855,850,16
15188,850,2
19412,850,7
13216,855,17
13213,855,9
4872,855,9
4851,855,4
20283,855,7
18021,855,31
15187,855,6
9418,855,10
6555,855,1
4857,855,4
18620,855,6
19051,855,27
18020,855,7
6553,855,3
18623,855,18
7149,855,16
15185,855,3
13215,855,13
4856,855,16
4867,855,1
6556,855,0
4864,855,2
19050,855,1
13209,855,1
13208,855,10
19412,855,7
17625,855,15
6557,855,1
20284,855,3
18014,855,3
4855,855,10
13211,855,1
7151,855,1
20285,855,3
4885,855,18
15188,855,0
19050,860,0
19412,860,1
4857,860,4
20284,860,5
15185,860,9
9418,860,9
13208,860,10
20285,860,7
6553,860,3
18020,860,4
13216,860,6
4851,860,2
18021,860,24
15187,860,5
19051,860,18
4864,860,1
7151,860,4
13209,860,1
15188,860,2
4855,860,10
7149,860,9
4867,860,0
4872,860,1
4856,860,10
17625,860,4
6556,860,1
18014,860,1
18620,860,1
4885,860,4
6557,860,1
18623,860,16
20283,860,9
13215,860,3
6555,860,1
13211,860,3
13213,860,1
19050,865,0
6557,865,2
6556,865,1
6555,865,1
15185,865,9
7151,865,10
4885,865,7
18620,865,1
15187,865,5
18021,865,25
19412,865,4
4857,865,7
17625,865,0
18623,865,16
13213,865,0
20283,865,9
13211,865,5
18014,865,0
20285,865,1
13215,865,8
4867,865,0
15188,865,0
13209,865,1
4864,865,1
19051,865,16
13216,865,12
4856,865,10
7149,865,9
4851,865,0
4855,865,10
20284,865,7
18020,865,5
13208,865,10
9418,865,1
4872,865,1
6553,865,3
4885,870,4
13208,870,8
4864,870,1
15188,870,15
7151,870,13
19050,870,0
19412,870,1
15187,870,7
4856,870,10
18021,870,25
13216,870,4
18020,870,3
13209,870,4
6555,870,1
4855,870,5
19051,870,18
6553,870,4
7149,870,4
9421,870,0
13215,870,10
4851,870,0
4857,870,4
18623,870,6
20284,870,9
9418,870,2
13213,870,0
13211,870,0
18620,870,0
20285,870,0
18014,870,0
6557,870,2
17625,870,1
20283,870,4
4867,870,10
6556,870,1
15185,870,2
4872,870,1
20283,875,6
19051,875,7
6556,875,1
13209,875,7
18021,875,22
15187,875,7
7149,875,5
17625,875,2
13211,875,0
18620,875,0
13215,875,12
9418,875,3
13208,875,6
4855,875,5
19050,875,0
6553,875,5
4867,875,13
20285,875,1
4885,875,3
15185,875,3
18014,875,0
18623,875,4
19412,875,1
18020,875,8
6557,875,1
4851,875,2
9421,875,0
7151,875,8
6555,875,2
4872,875,1
20284,875,5
4856,875,0
13213,875,1
15188,875,12
4864,875,1
13216,875,4
4857,875,4
13208,880,5
18020,880,8
13216,880,4
4857,880,0
15187,880,6
19412,880,0
19051,880,9
13211,880,3
6553,880,8
18021,880,27
15185,880,3
9418,880,0
20285,880,3
17625,880,5
20284,880,6
7151,880,0
15188,880,8
6556,880,1
13209,880,6
19050,880,0
4856,880,0
4885,880,3
7149,880,4
4864,880,3
13215,880,7
4872,880,4
6555,880,2
13213,880,3
9421,880,0
4855,880,5
20283,880,6
4851,880,0
18623,880,5
18620,880,0
4867,880,16
18014,880,0
6557,880,0
13209,885,4
4851,885,3
4867,885,16
20285,885,1
18020,885,3
9421,885,2
4864,885,0
6556,885,1
4872,885,4
15187,885,6
13211,885,6
13216,885,2
19394,885,2
13213,885,3
19412,885,0
4857,885,1
6553,885,8
6557,885,0
15188,885,9
20283,885,4
7151,885,2
18623,885,7
7149,885,4
6555,885,2
19051,885,13
4855,885,4
18620,885,4
18014,885,1
20284,885,4
4885,885,0
13215,885,0
17625,885,4
4856,885,0
19050,885,0
9418,885,0
18021,885,27
13208,885,6
15185,885,1
6557,890,1
13209,890,1
4856,890,0
9421,890,9
20283,890,7
4872,890,7
19050,890,0
6555,890,2
13215,890,2
6556,890,0
4864,890,1
18623,890,4
18620,890,4
6553,890,9
4851,890,2
15185,890,3
4857,890,2
18020,890,3
18021,890,25
15187,890,9
17625,890,1
13208,890,4
19394,890,0
9418,890,1
20284,890,5
4867,890,15
13216,890,4
13211,890,3
19051,890,18
13213,890,1
7149,890,6
4855,890,4
20285,890,1
18014,890,1
7151,890,1
19412,890,0
4885,890,3
15188,890,6
13216,895,3
15185,895,3
4851,895,0
15188,895,6
4885,895,3
4857,895,10
20284,895,1
19051,895,16
20283,895,7
18620,895,0
6556,895,0
4855,895,5
4856,895,3
18020,895,4
17625,895,3
15187,895,9
19394,895,0
13208,895,4
9418,895,5
13211,895,6
13213,895,1
20285,895,3
18014,895,1
7151,895,1
6553,895,8
19412,895,0
4867,895,13
6557,895,1
9421,895,8
6555,895,2
18623,895,8
4864,895,1
13209,895,1
19050,895,2
4872,895,8
13215,895,1
7149,895,6
18021,895,26
17625,900,0
19050,900,0
13208,900,4
13215,900,3
6553,900,8
18620,900,0
9418,900,6
20284,900,3
18014,900,1
6556,900,0
6557,900,1
19051,900,14
20283,900,7
18623,900,5
19394,900,1
7151,900,0
9421,900,3
4855,900,5
4851,900,6
6555,900,1
7149,900,3
20285,900,1
15188,900,2
18021,900,25
13209,900,0
19412,900,6
4867,900,15
4864,900,1
15185,900,1
13216,900,3
13211,900,7
4857,900,13
15187,900,9
4872,900,8
13213,900,2
18020,900,2
4885,900,5
4856,900,3
18020,905,4
13215,905,4
13216,905,3
18620,905,0
7149,905,4
19051,905,13
4867,905,15
15188,905,4
18014,905,0
9418,905,7
4885,905,6
20284,905,6
17625,905,3
18623,905,6
4872,905,3
19050,905,1
20285,905,1
13209,905,0
15185,905,4
6557,905,2
7151,905,2
4851,905,12
13211,905,1
4857,905,9
13213,905,4
19394,905,2
13208,905,4
4864,905,3
19412,905,4
6555,905,1
6553,905,15
6556,905,0
18021,905,25
4856,905,4
20283,905,4
4855,905,7
9421,905,1
15187,905,9
9421,910,12
19050,910,0
17625,910,4
15188,910,0
13209,910,2
4855,910,10
4872,910,4
18020,910,4
6555,910,1
13216,910,5
13213,910,1
15187,910,8
4851,910,7
13208,910,6
7149,910,6
13215,910,7
20285,910,3
6556,910,0
20283,910,4
4856,910,4
18620,910,0
19051,910,12
4864,910,2
18623,910,3
19412,910,2
6553,910,8
19394,910,1
7151,910,8
9418,910,0
20284,910,3
15185,910,5
6557,910,1
18021,910,27
4885,910,11
18014,910,1
4867,910,18
4857,910,4
13211,910,1
4867,915,12
18620,915,1
6555,915,1
18020,915,4
15187,915,8
17625,915,6
13208,915,6
6553,915,8
18014,915,3
6557,915,0
7151,915,8
19394,915,1
18623,915,0
9418,915,4
6556,915,0
19050,915,1
13211,915,6
20285,915,2
4864,915,2
13213,915,9
4872,915,4
19051,915,13
4885,915,6
15188,915,0
15185,915,8
4851,915,9
20284,915,3
4857,915,8
13215,915,7
13216,915,5
4855,915,10
20283,915,6
7149,915,5
9421,915,21
18021,915,28
19412,915,2
4856,915,4
13209,915,2
18014,920,3
18623,920,3
4885,920,5
6557,920,1
4856,920,7
13211,920,6
19051,920,19
20284,920,4
19394,920,7
4857,920,11
6553,920,9
19412,920,1
7151,920,3
15185,920,8
13215,920,4
15188,920,5
20283,920,6
20285,920,4
4864,920,2
7149,920,6
4867,920,10
13209,920,1
18021,920,26
4855,920,10
6555,920,1
13216,920,6
9421,920,18
13213,920,10
18020,920,4
15187,920,9
17625,920,10
4851,920,2
19050,920,0
6556,920,1
13208,920,8
4872,920,11
18620,920,0
9418,920,0
18620,925,0
9418,925,4
9421,925,0
19412,925,9
15185,925,9
4872,925,11
6557,925,1
15187,925,9
18020,925,14
18021,925,28
19394,925,12
4885,925,9
6556,925,0
13209,925,1
13215,925,8
20285,925,3
4851,925,5
4856,925,9
6555,925,1
7149,925,6
20283,925,5
4867,925,18
4855,925,10
13208,925,9
4864,925,2
17625,925,16
13216,925,3
7151,925,3
18014,925,7
15188,925,19
18623,925,3
13211,925,12
13213,925,6
19051,925,16
20284,925,6
19050,925,0
6553,925,8
4857,925,18
4857,930,10
18620,930,0
4856,930,9
20283,930,6
19051,930,29
19412,930,12
15185,930,13
13215,930,9
18021,930,28
19050,930,4
19394,930,10
13211,930,16
7151,930,7
6553,930,8
6557,930,1
13208,930,8
13213,930,15
15187,930,9
6555,930,1
9421,930,5
20285,930,3
4864,930,2
20284,930,6
13209,930,1
4855,930,8
6556,930,1
4885,930,4
4851,930,9
13216,930,3
7149,930,7
15188,930,21
4872,930,11
18020,930,9
18623,930,13
4867,930,18
18014,930,7
9418,930,6
17625,930,14
4867,935,27
18623,935,13
15185,935,13
4857,935,12
13211,935,16
4851,935,8
13213,935,21
18021,935,27
18014,935,13
7151,935,10
13209,935,1
6557,935,0
9418,935,3
4864,935,6
13208,935,15
20285,935,3
17625,935,10
9421,935,7
15187,935,11
4855,935,14
18020,935,15
6553,935,8
19412,935,14
6555,935,1
18620,935,1
19051,935,30
20284,935,9
19050,935,4
13215,935,10
20283,935,6
13216,935,4
4885,935,6
4872,935,12
15188,935,28
6556,935,1
4856,935,9
7149,935,7
19394,935,13
4885,940,6
15185,940,5
18020,940,20
6557,940,0
9418,940,4
20284,940,9
13208,940,16
20285,940,3
6556,940,0
17625,940,9
4855,940,14
18623,940,10
15188,940,24
4872,940,19
9421,940,11
15187,940,11
4864,940,6
13209,940,0
13216,940,9
4856,940,7
7149,940,12
19412,940,14
7151,940,20
4851,940,15
13211,940,9
19394,940,14
18620,940,4
4857,940,10
6555,940,1
13215,940,16
13213,940,25
20283,940,18
4867,940,30
18014,940,16
4875,940,0
19050,940,1
18021,940,31
19051,940,30
6553,940,8
7151,945,23
18020,945,20
13208,945,20
15187,945,9
13211,945,11
6553,945,8
18623,945,13
6556,945,0
19050,945,1
13215,945,29
15185,945,13
19394,945,13
19412,945,30
4851,945,14
7149,945,16
4875,945,4
18620,945,4
4857,945,12
6555,945,0
13213,945,19
20283,945,26
18021,945,31
4867,945,30
18014,945,13
13216,945,17
13209,945,1
9418,945,6
4872,945,19
17625,945,10
4864,945,7
20284,945,17
20285,945,6
9421,945,30
15188,945,21
4855,945,14
6557,945,0
4885,945,6
19051,945,30
4856,945,7
19051,950,30
20284,950,16
6555,950,0
4851,950,16
4875,950,4
18021,950,31
4867,950,35
9418,950,1
15185,950,13
20285,950,4
9421,950,28
18623,950,13
4855,950,23
19050,950,0
