bus_id,time,ridership_count
13209,920,1
4851,920,2
6553,920,9
19394,920,7
13208,920,8
20284,920,4
20281,920,27
15185,920,8
13215,920,4
19050,920,0
13213,920,10
15189,920,0
13216,920,6
7151,920,3
9418,920,0
4855,920,10
17625,920,10
19412,920,1
18021,920,26
4867,920,10
4872,920,11
6557,920,1
15187,920,9
18623,920,3
4885,920,5
17626,920,9
18020,920,4
18620,920,0
18018,920,0
18014,920,3
19051,920,19
15188,920,5
7876,920,2
